,fonte,author,title,intencionalidade,data,fato,conteudo,autenticidade,tipo,categoria,link,image
536,G1,-,"É #FAKE que a combinação de limão, laranja e mel proteja do coronavírus ou cure a Covid-19",xv,2000-01-01 00:00:00,False,Mensagem falsa dá receita caseira contra a doença e ainda indica uso de antibiótico; especialistas condenam.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/03/e-fake-que-a-combinacao-de-limao-laranja-e-mel-proteja-do-coronavirus-ou-cure-a-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
537,G1,-,É #FAKE que foto mostre pessoa fingindo carregar corpo de vítima de Covid-19,xv,2000-01-01 00:00:00,False,"Imagem viral é de um enterro simbólico, encenado num protesto nos Estados Unidos. Foto não foi feita com o objetivo de enganar; ato foi amplamente noticiado.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/03/e-fake-que-foto-mostre-pessoa-fingindo-carregar-corpo-de-vitima-de-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
538,G1,-,É #FAKE que foto mostre manifestante em carro da polícia virado durante ato pró-democracia em SP,xv,2000-01-01 00:00:00,False,"Foto é antiga, de manifestação feita em 2013 e não tem relação com protestos deste domingo (31).",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/02/e-fake-que-foto-mostre-manifestante-em-carro-da-policia-virado-durante-ato-pro-democracia-em-sp.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
539,G1,-,É #FAKE que vídeo mostre Lula na sede da Gaviões da Fiel no dia do ato feito pela torcida em SP,xv,2000-01-01 00:00:00,False,Vídeo que mostra o ex-presidente ao lado de torcedores do Corinthians é antigo. Assessoria de imprensa de Lula diz que ele não saiu de casa neste domingo (31). ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/02/e-fake-que-video-mostre-lula-na-sede-da-gavioes-da-fiel-no-dia-do-ato-feito-pela-torcida-em-sp.ghtml,https://s2.glbimg.com/b68xiLEdfufeQs301cGPh1REpQE=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/b/9/Ve5P3iQX2k72DyswGa4g/hlf.jpg
540,G1,-,É #FAKE que foto mostre manifestantes presos com bandeiras nazistas após ato crítico a Bolsonaro,xv,2000-01-01 00:00:00,False,"Foto que tem viralizado como sendo de protesto pró-democracia é, na verdade, de 2013 e se refere a uma agressão a um nordestino cometida por neonazistas em Niterói.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/02/e-fake-que-foto-mostre-manifestantes-presos-com-bandeiras-nazistas-apos-ato-critico-a-bolsonaro.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
541,G1,-,É #FAKE que polícia prendeu homem negro em ato após morte de George Floyd e descobriu que ele era agente do FBI,xv,2000-01-01 00:00:00,False,"Informação falsa tem viralizado na esteira dos protestos pelo assassinato cometido por um policial branco. Caso, porém, ocorreu em 2019 e não tem nenhuma relação com as manifestações atuais. Além disso, homem não era integrante da polícia federal americana.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/02/e-fake-que-policia-prendeu-homem-negro-em-ato-apos-morte-de-george-floyd-e-descobriu-que-ele-era-agente-do-fbi.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
542,G1,-,É #FAKE que foto de grupo queimando bandeira do Brasil seja de protesto pró-democracia no último domingo,xv,2000-01-01 00:00:00,False,"Imagem, na verdade, foi feita em 2016 em um protesto contra o aumento do preço do transporte público em São Paulo, convocado pelo Movimento Passe Livre (MPL).",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/02/e-fake-que-foto-de-grupo-queimando-bandeira-do-brasil-seja-de-protesto-pro-democracia-no-ultimo-domingo.ghtml,https://s2.glbimg.com/1XV6vp037jkOdsUT3PWNBtQYzB0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/D/v/avNudHQVKP0AoklKjCew/header-fake-bandeira.jpg
543,G1,-,É #FAKE que foto mostre integrante de grupo antifascista batendo em policial em ato pró-democracia em SP,xv,2000-01-01 00:00:00,False,"Imagem que circula nas redes sociais foi alterada, é antiga e não foi tirada no Brasil. Manifestante não usava jaqueta antifascista. Além disso, foto foi feita na Grécia, em 2009. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/01/e-fake-que-foto-mostre-integrante-de-grupo-antifascista-batendo-em-policial-em-ato-pro-democracia-em-sp.ghtml,https://s2.glbimg.com/lJiIXt4bzZ4fYK20y2goz6C9vAk=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/u/b/kRp1dFRneQRyroAQIncg/headerfake.jpg
544,G1,-,É #FAKE que manifestante usou boné em apoio ao nazismo durante ato pró-democracia no domingo,xv,2000-01-01 00:00:00,False,"Manifestante, na verdade, usava roupas com a suástica nazista cortada, um símbolo de protesto contra a ideologia. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/01/e-fake-que-manifestante-usou-bone-em-apoio-ao-nazismo-durante-ato-pro-democracia-no-domingo.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
545,G1,-,É #FAKE que Ceará não registrou nenhuma morte por Covid-19 no dia 29 de maio,xv,2000-01-01 00:00:00,False,"Foram ao menos 28 óbitos confirmados, segundo o sistema online da Secretaria Estadual de Saúde. Taxa de contágio voltou a crescer.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/01/e-fake-que-ceara-nao-registrou-nenhuma-morte-por-covid-19-no-dia-29-de-maio.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
546,G1,-,É #FAKE que homem foi colocado vivo em saco fúnebre na BA para inflar mortes por coronavírus,xv,2000-01-01 00:00:00,False,"Caso ocorreu em 2014, muito antes da pandemia de Covid-19. Na ocasião, homem foi declarado morto após sofrer duas paradas cardíacas.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/01/e-fake-que-homem-foi-colocado-vivo-em-saco-funebre-na-ba-para-inflar-mortes-por-coronavirus.ghtml,https://s2.glbimg.com/iyXa7X5LSBK0-TJgf9WaKfRRDao=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/M/f/G7oOyYQcqYXUwKQsZAZA/headerbafake.jpg
547,G1,-,É #FAKE que Winston Churchill disse que ‘os fascistas do futuro chamarão a si mesmos de antifascistas’,xv,2000-01-01 00:00:00,False,"Compartilhada por filhos do presidente Bolsonaro, frase atribuída a primeiro-ministro britânico já circulou há dois anos em uma outra versão como sendo de José Saramago. Ela não foi dita por nenhum dos dois.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/01/e-fake-que-winston-churchill-disse-que-os-fascistas-do-futuro-chamarao-a-si-mesmos-de-antifascistas.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
548,G1,-,É #FAKE que 96% das mortes atribuídas à Covid-19 na Itália foram causadas por outras patologias,xv,2000-01-01 00:00:00,False,Mensagem que circula nas redes sociais é baseada em vídeo de parlamentar italiano. Deputado usa dados relativos a patologias prévias para diminuir número real de vítimas da doença no país. Professor da USP diz que afirmação não é correta.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/29/e-fake-que-96percent-das-mortes-atribuidas-a-covid-19-na-italia-foram-causadas-por-outras-patologias.ghtml,https://s2.glbimg.com/p35Yd7NfAFMmzY47-rnVX_IcAZo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/C/5/U37cnRSSmM8yms24TZkA/headervittoriofake.jpg
549,G1,-,"É #FAKE que operação da PF fez cidade do Rio de Janeiro excluir 1,1 mil mortes por Covid-19 da estatística oficial",xv,2000-01-01 00:00:00,False,"Controversa mudança na divulgação da contagem de óbitos pela prefeitura da capital nada teve a ver com ação policial, que teve o estado como alvo. Além disso, por conta de decisão judicial, município voltou atrás na disponibilização dos dados.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/29/e-fake-que-operacao-da-pf-fez-cidade-do-rio-de-janeiro-excluir-11-mil-mortes-por-covid-19-da-estatistica-oficial.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
550,G1,-,É #FAKE foto que mostra Carlos Bolsonaro em frente a uma mesa cheia de celulares,xv,2000-01-01 00:00:00,False,Imagem que circula pelas redes sociais é uma montagem. Mensagem viralizou após o cumprimento de mandados de busca e apreensão no âmbito do inquérito das fake news no STF nesta quarta (27). ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/29/e-fake-foto-que-mostra-carlos-bolsonaro-em-frente-a-uma-mesa-cheia-de-celulares.ghtml,https://s2.glbimg.com/jROTlexSPYfW4HVy0N04n_CUwec=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/1/R/zbmHZ4SDOO1M5qVOgTTg/headerfakecarlos.jpg
551,G1,-,É #FAKE que máscara provoca hiperventilação e intoxicação por micropartículas do material,xv,2000-01-01 00:00:00,False,Mensagem falsa diz ainda que a proteção impede oxigenação pulmonar; especialistas refutam. Parte das alegações mentirosas já foi checada pela equipe do Fato ou Fake.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/29/e-fake-que-mascara-provoca-hiperventilacao-e-intoxicacao-por-microparticulas-do-material.ghtml,https://s2.glbimg.com/qs1qLe2MJgrDEhaf2cAPF8m8HYM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/g/p/CpQ86ZQcyXLfBgbK1xYA/header-mascara-fake.jpg
552,G1,-,É #FAKE que diretor do CDC nos EUA fez lista com 17 dicas que inclui 'evitar o uso prolongado de máscaras',xv,2000-01-01 00:00:00,False,"Robert Rey Redfield jamais fez tal relação. Mensagem falsa desvirtua conselhos feitos em tuítes por outro médico, da Universidade de Maryland, e inclui informações falsas. CDC recomenda uso de máscara e distanciamento social para prevenção da Covid-19. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/29/e-fake-que-diretor-do-cdc-nos-eua-fez-lista-com-17-dicas-que-inclui-evitar-o-uso-prolongado-de-mascaras.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
553,G1,-,É #FAKE que Bill Gates financie vacina não líquida contra a Covid-19 que instala chip nas pessoas,xv,2000-01-01 00:00:00,False,Imunização desenvolvida com apoio da fundação de Gates é do tipo injetável. Teoria conspiratória que fala em microchip que pega dados pessoais e monitora cidadãos por meio das redes 5G não procede.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/28/e-fake-que-bill-gates-financie-vacina-nao-liquida-contra-a-covid-19-que-instala-chip-nas-pessoas.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
554,G1,-,É #FAKE que vídeo mostre ator Fabio Assunção criticando Doria e as medidas de isolamento social,xv,2000-01-01 00:00:00,False,"Fabio Assunção, pelo contrário, já se posicionou diversas vezes a favor do isolamento social e das recomendações da Organização Mundial da Saúde. Quem aparece nas imagens, na verdade, é o também ator David Cardoso Jr.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/27/e-fake-que-video-mostre-ator-fabio-assuncao-criticando-doria-e-as-medidas-de-isolamento-social.ghtml,https://s2.glbimg.com/vZViZ8coooCIH2BupA7ZhA77PxM=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/C/Z/6jdisWQWeK514ZWOwQcg/headerfafake.jpg
555,G1,-,É #FAKE que foto mostre andar inteiro de hospital de Manaus sem pacientes com Covid-19,xv,2000-01-01 00:00:00,False,"Foto de enfermaria tem viralizado, mas o andar em questão tem pessoas internadas. Estado é quarto mais afetado pelo coronavírus no Brasil.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/27/e-fake-que-foto-mostre-andar-inteiro-de-hospital-de-manaus-sem-pacientes-com-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
556,G1,-,É# FAKE que Caxias do Sul não determinou distanciamento social e não registrou óbitos pela Covid-19,xv,2000-01-01 00:00:00,False,"Prefeitura fechou todo o comércio já em março. São 4 mortes e 143 casos confirmados, segundo a prefeitura.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/27/e-fake-que-caxias-do-sul-nao-determinou-distanciamento-social-e-nao-registrou-obitos-pela-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
557,G1,-,É #FAKE que foto mostre prédio no Ceará fazendo ato de repúdio em razão de proibição do uso de bandeira do Brasil,xv,2000-01-01 00:00:00,False,Governador Camilo Santana não proibiu utilização da bandeira no estado. Mensagem que circula nas redes usa imagem feita em 2016 em Santa Catarina. ,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/27/e-fake-que-foto-mostre-predio-no-ceara-fazendo-ato-de-repudio-em-razao-de-proibicao-do-uso-de-bandeira-do-brasil.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
558,G1,-,"É #FAKE que Bolsonaro xingou apoiadores em reunião ministerial e disse que, se precisar, é só pedir para eles balançarem uma bandeira na frente do Planalto",xv,2000-01-01 00:00:00,False,Presidente não criticou seus seguidores em nenhum momento do encontro. Vídeo da reunião foi divulgado na sexta-feira (22). Nenhuma frase similar foi dita por Bolsonaro publicamente.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/26/e-fake-que-bolsonaro-xingou-apoiadores-em-reuniao-ministerial-e-disse-que-se-precisar-e-so-pedir-para-eles-balancarem-uma-bandeira-na-frente-do-planalto.ghtml,https://s2.glbimg.com/4vz7rBf6CdsRNj2uX25RsfdKFj0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/i/a/IIEbSaQ4Sdcq5Z8hhZWw/bolsonaro-header.jpg
559,G1,-,É #FAKE que PMs de São Paulo prestaram continência a manifestantes pró-Bolsonaro e descumpriram ordem de Doria durante ato,xv,2000-01-01 00:00:00,False,"Informação falsa foi compartilhada por Eduardo Bolsonaro e por perfis de apoio ao presidente. Policiais fizeram, na verdade, homenagem a um colega morto em serviço.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/26/e-fake-que-pms-de-sao-paulo-prestaram-continencia-a-manifestantes-pro-bolsonaro-e-descumpriram-ordem-de-doria-durante-ato.ghtml,https://s2.glbimg.com/TW_Ycz71EpqqLxk9-dJkb-F0bYI=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/P/y/xui5WKRzScvaZxDS7T1g/pms-header.jpg
560,G1,-,"É #FAKE que fórmula caseira com maçã, inhame e água de coco proteja do coronavírus",xv,2000-01-01 00:00:00,False,"Receita juntando os três elementos circula nas redes sociais, mas não há qualquer embasamento científico que sustente sua eficácia para a Covid-19.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/26/e-fake-que-formula-caseira-com-maca-inhame-e-agua-de-coco-proteja-do-coronavirus.ghtml,https://s2.glbimg.com/FulVJn0bX3hFSrxtulyUix3Vxfo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/W/S/izZzXgSIAzOVBchkMEEQ/header-inhame.jpg
561,G1,-,É #FAKE que Viação Itapemirim decretou falência em razão da quarentena imposta com o novo coronavírus,xv,2000-01-01 00:00:00,False,"Empresa não faliu. Desde 2016, ela passa por processo de recuperação judicial. Devido à pandemia, ela poderá, inclusive, atrasar o pagamento de suas dívidas e ter mais dinheiro disponível para tocar o negócio.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/26/e-fake-que-viacao-itapemirim-decretou-falencia-em-razao-da-quarentena-imposta-com-o-novo-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
562,G1,-,É #FAKE corrente que diz que Moro vendeu inquéritos da PF para Doria,xv,2000-01-01 00:00:00,False,"Mensagem usa como base texto antigo de teoria conspiratória sobre a venda da Copa do Mundo de 1998. Até nome de 'representante da patrocinadora Nike' do boato original foi mantido, mas agora ele aparece como 'representante da CIA no Brasil'.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/05/26/e-fake-corrente-que-diz-que-moro-vendeu-inqueritos-da-pf-para-doria.ghtml,https://s2.glbimg.com/fZ9ocKLueXZSA5tQzstMAZqifBY=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/s/8/8fhITAQnShCrD1I4pPww/header-copa-moro-fake.jpg
563,G1,-,É #FAKE que governador de Alagoas participou de evento dias depois de testar positivo para a Covid-19,xv,2000-01-01 00:00:00,False,"Foto que circula com mensagem é antiga e foi tirada em 1º de maio do ano passado. Renan Filho foi diagnosticado em 25 de abril, mas ficou em isolamento e recebeu tratamento médico em casa, segundo a agência de comunicação do governo.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/26/e-fake-que-governador-de-alagoas-participou-de-evento-dias-depois-de-testar-positivo-para-a-covid-19.ghtml,https://s2.glbimg.com/d5yeXPmxywiZpb7yEIi8LZcLfM0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/Y/H/rK6qVbSimBbu5uazizww/header-renan-fake.jpg
564,G1,-,É #FAKE que foto mostre governador do Rio de Janeiro furando a quarentena para passear em Angra dos Reis,xv,2000-01-01 00:00:00,False,"Imagem que tem viralizado mostra Wilson Witzel em almoço na cidade do Sul Fluminense. A visita oficial, assim como o registro fotográfico, porém, foi há um ano.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/25/e-fake-que-foto-mostre-governador-do-rio-de-janeiro-furando-a-quarentena-para-passear-em-angra-dos-reis.ghtml,https://s2.glbimg.com/ad2MpZC5pf2Ctdjbpnbyn5ldals=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/F/R/sYAeFuRJSWvP98B18png/header-witzel-angra.jpg
565,G1,-,"É #FAKE que vídeo mostre polícia atirando em surfista na Praia do Futuro, em Fortaleza, após ele descumprir isolamento social",xv,2000-01-01 00:00:00,False,Imagens que circulam nas redes sociais mostram esportista correndo da polícia enquanto um oficial dispara. Mas o vídeo foi gravado na Costa Rica.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/25/e-fake-que-video-mostre-policia-atirando-em-surfista-na-praia-do-futuro-em-fortaleza-apos-ele-descumprir-isolamento-social.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
566,G1,-,É #FAKE que homem foi enterrado vivo e dado como morto pela Covid-19 na Bahia,xv,2000-01-01 00:00:00,False,Vídeo que tem viralizado mostra homem que entrou no túmulo do pai; fato ocorreu em janeiro do ano passado e no Acre.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/25/e-fake-que-homem-foi-enterrado-vivo-e-dado-como-morto-pela-covid-19-na-bahia.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
567,G1,-,É #FAKE que estudo espanhol com 60 mil pessoas atestou ineficácia do isolamento social para conter o coronavírus,xv,2000-01-01 00:00:00,False,"Informação falsa foi compartilhada por site e depois desmentida, mas boato continua a circular; pesquisa não mediu efetividade do distanciamento, e sim a taxa dos já infectados no país.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/25/e-fake-que-estudo-espanhol-com-60-mil-pessoas-atestou-ineficacia-do-isolamento-social-para-conter-o-coronavirus.ghtml,https://s2.glbimg.com/M28nWTUUVSXgQLsimnvcOYtYi6g=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/r/L/fjpcrRRrOPm5KYoadyFw/header-fake-espanha.jpg
568,G1,-,É #FAKE que vídeo mostre governador do Piauí em festa durante a pandemia da Covid-19,xv,2000-01-01 00:00:00,False,"Vídeo é antigo e não foi feito durante a pandemia do novo coronavírus. Imagens de 'encontro informal' foram feitas em 2015, e não em 2020.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/22/e-fake-que-video-mostre-governador-do-piaui-em-festa-durante-a-pandemia-da-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
569,G1,-,É #FAKE que vídeo mostre bebê sendo salvo do novo coronavírus da mãe contaminada ao nascer dentro de bolsa,xv,2000-01-01 00:00:00,False,"Mensagem falsa diz que médicos tiraram o bebê empelicado para que ele não se contaminasse. Não é verdade. Parto ocorreu na Costa Rica em janeiro, antes da chegada dos casos ao país. Transmissão vertical do vírus ainda não foi comprovada cientificamente.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/22/e-fake-que-video-mostre-bebe-sendo-salvo-do-novo-coronavirus-da-mae-contaminada-ao-nascer-dentro-de-bolsa.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
570,G1,-,É #FAKE que cidade de Itaperuna tenha curado 99% dos pacientes com a Covid-19,xv,2000-01-01 00:00:00,False,"Mensagens falsas creditam a recuperação dos doentes a cloroquina; medicamento não está sendo ministrado de forma generalizada, contesta prefeitura. Além disso, não foi registrado percentual de cura de 99% dos infectados.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/22/e-fake-que-cidade-de-itaperuna-tenha-curado-99percent-dos-pacientes-com-a-covid-19.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
571,G1,-,É #FAKE que pesquisa recente indique a hidroxicloroquina como o tratamento mais eficaz contra o coronavírus,xv,2000-01-01 00:00:00,False,"Post que tem bombado nas redes e que foi republicado pela Secretaria Especial de Comunicação Social da Presidência da República no Twitter tem informações incorretas e desatualizadas. Enquete semanal sem rigor científico citada pelo órgão aponta medicamento como o 9º mais eficaz para pacientes fora do hospital e o 17º para internados nos hospitais, inclusive na UTI. Número de médicos consultados sobre cada tratamento também é muito menor que o propalado. Em nenhuma pesquisa desde abril, data citada como referência, o remédio aparece em primeiro.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/21/e-fake-que-pesquisa-com-6-mil-medicos-indique-a-hidroxicloroquina-como-o-tratamento-mais-eficaz-contra-o-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
572,G1,-,É #FAKE mensagem que fala em cadastro para receber auxílio gás,xv,2000-01-01 00:00:00,False,"Mensagem que circula nas redes sociais é falsa. Link compartilhado não tem relação com os sites oficiais do governo federal. Existe um projeto na Câmara, mas ele não foi nem sequer apreciado.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/21/e-fake-mensagem-que-fala-em-cadastro-para-receber-auxilio-gas.ghtml,https://s2.glbimg.com/ALwB1nVl6rYcr-ZdUTmPV2iWLWo=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/0/I/FLztJLTfaHxGbBSc6d5w/headervalegasfake.jpg
573,G1,-,É #FAKE que cientista foi assassinado nos EUA após descobrir vacina contra o novo coronavírus,xv,2000-01-01 00:00:00,False,Polícia diz que pesquisador foi morto por motivo passional; ele não fazia parte de grupos que trabalham na busca por uma vacina para a Covid-19.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/21/e-fake-que-cientista-foi-assassinado-nos-eua-apos-descobrir-vacina-contra-o-novo-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
574,G1,-,É #FAKE que Doria mandou recolher de farmácias medicamentos experimentais contra a Covid-19 para levar pacientes à morte,xv,2000-01-01 00:00:00,False,"Remédios estão em falta em alguns locais porque população correu às drogarias para comprá-los, apesar de eficácia não ser comprovada.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/05/21/e-fake-que-doria-mandou-recolher-de-farmacias-medicamentos-experimentais-contra-a-covid-19-para-levar-pacientes-a-morte.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
